date,pm10_avg,pm25_avg,aqi,aqi_category
2017-07-07,290.0,63.375,112.0,Moderate
2017-07-08,379.5,160.7375,332.0,Very Poor
2017-07-09,213.5,55.675,93.0,Satisfactory
2017-07-10,125.0,85.0625,184.0,Moderate
2017-07-11,93.6,34.35,58.0,Satisfactory
2017-07-12,111.0,35.7125,60.0,Satisfactory
2017-07-13,139.65,117.05,290.0,Poor
2017-07-14,116.3,41.7,70.0,Satisfactory
2017-07-15,133.95,137.4125,314.0,Very Poor
2017-07-16,128.75,85.4125,185.0,Moderate
2017-07-17,109.45,47.4,79.0,Satisfactory
2017-07-18,184.0,54.3875,91.0,Satisfactory
2017-07-19,95.45,37.0875,63.0,Satisfactory
2017-07-20,91.95,32.5875,55.0,Satisfactory
2017-08-10,175.5,30.175,51.0,Satisfactory
2017-08-11,157.0,27.2,45.0,Good
2017-08-12,156.875,40.54,68.0,Satisfactory
2017-08-13,156.75,44.46666666666667,75.0,Satisfactory
2017-08-14,156.625,47.599999999999994,80.0,Satisfactory
2017-08-15,156.5,46.6875,78.0,Satisfactory
2017-08-16,161.8,55.9875,93.0,Satisfactory
2017-08-17,161.0,60.25714285714285,102.0,Moderate
2017-08-18,88.8,49.6625,83.0,Satisfactory
2017-08-19,89.125,38.9,66.0,Satisfactory
2017-08-20,89.44999999999999,37.44,63.0,Satisfactory
2017-08-21,89.77499999999999,51.31666666666666,86.0,Satisfactory
2017-08-22,90.1,47.6375,80.0,Satisfactory
2017-08-23,63.75,57.5125,96.0,Satisfactory
2017-08-24,81.825,65.5,119.0,Moderate
2017-08-25,99.9,52.1875,87.0,Satisfactory
2017-08-26,115.25,58.41428571428571,97.0,Satisfactory
2017-08-27,98.15,34.35125,58.0,Satisfactory
2017-08-28,67.95,58.15,97.0,Satisfactory
2017-08-29,78.25,102.4,242.0,Poor
2017-08-30,42.35,39.74285714285714,67.0,Satisfactory
2017-08-31,40.0,33.45,57.0,Satisfactory
2017-09-01,57.1,33.2125,56.0,Satisfactory
2017-09-02,98.65,37.2,63.0,Satisfactory
2017-09-03,162.3,49.175,82.0,Satisfactory
2017-09-04,120.4,38.875,65.0,Satisfactory
2017-09-05,141.3,39.128571428571426,66.0,Satisfactory
2017-09-06,118.15,45.375,76.0,Satisfactory
2017-09-07,149.05,76.7,156.0,Moderate
2017-09-08,172.75,66.3625,122.0,Moderate
2017-09-09,162.0,69.61666666666666,133.0,Moderate
2017-09-10,151.25,75.275,151.0,Moderate
2017-09-11,147.3,69.02857142857142,131.0,Moderate
2017-09-12,169.65,73.61428571428571,146.0,Moderate
2017-09-13,167.0,92.325,209.0,Poor
2017-09-14,160.5,72.37142857142858,142.0,Moderate
2017-09-15,145.33333333333334,81.0,170.0,Moderate
2017-09-16,130.16666666666666,59.4,99.0,Satisfactory
2017-09-17,115.0,62.6125,110.0,Moderate
2017-09-18,148.5,71.175,138.0,Moderate
2017-09-19,140.6,78.1125,161.0,Moderate
2017-09-20,68.95,62.3875,109.0,Moderate
2017-09-21,32.45,39.275,66.0,Satisfactory
2017-09-22,36.3,40.675,68.0,Satisfactory
2017-09-23,87.15,58.3,97.0,Satisfactory
2017-09-24,139.0,68.3375,129.0,Moderate
2017-09-25,262.0,82.925,177.0,Moderate
2017-09-26,316.0,91.4,206.0,Poor
2017-09-27,318.5,91.4,206.0,Poor
2017-09-28,353.0,94.0,214.0,Poor
2017-09-29,267.0,92.7,210.0,Poor
2017-09-30,298.5,81.7,173.0,Moderate
2017-10-01,317.0,77.15714285714286,158.0,Moderate
2017-10-02,258.0,97.8625,227.0,Poor
2017-10-03,321.0,101.475,239.0,Poor
2017-10-04,183.0,92.8125,210.0,Poor
2017-10-05,226.5,87.8125,193.0,Moderate
2017-10-06,307.5,99.2125,231.0,Poor
2017-10-07,339.5,122.25714285714284,303.0,Very Poor
2017-10-08,320.0,113.875,280.0,Poor
2017-10-09,342.0,116.3125,288.0,Poor
2017-10-10,333.0,121.2375,302.0,Very Poor
2017-10-11,385.0,137.675,314.0,Very Poor
2017-10-12,343.5,127.3375,307.0,Very Poor
2017-10-13,310.0,135.8875,313.0,Very Poor
2017-10-14,319.5,136.65,314.0,Very Poor
2017-10-15,386.0,153.1,326.0,Very Poor
2017-10-16,377.0,139.325,316.0,Very Poor
2017-10-17,382.0,154.75,327.0,Very Poor
2017-10-18,440.0,197.25,360.0,Very Poor
2017-10-19,647.0,512.9833333333333,500.0,Severe
2017-10-20,508.5,230.125,385.0,Very Poor
2017-10-21,433.0,161.28571428571428,332.0,Very Poor
2017-10-22,412.5,153.4,326.0,Very Poor
2017-10-23,441.5,179.125,346.0,Very Poor
2017-10-24,422.5,202.375,364.0,Very Poor
2017-10-25,361.5,190.125,354.0,Very Poor
2017-10-26,354.0,174.25,342.0,Very Poor
2017-10-27,380.0,175.875,344.0,Very Poor
2017-10-28,377.5,183.6875,350.0,Very Poor
2017-10-29,415.5,191.9125,356.0,Very Poor
2017-10-30,438.5,220.85,378.0,Very Poor
2017-10-31,333.5,195.7125,359.0,Very Poor
2017-11-01,298.5,189.625,354.0,Very Poor
2017-11-02,333.0,188.85,353.0,Very Poor
2017-11-03,342.0,196.375,359.0,Very Poor
2017-11-04,405.5,209.25,369.0,Very Poor
2017-11-05,435.5,235.875,389.0,Very Poor
2017-11-06,450.5,478.375,491.0,Severe
2017-11-07,389.5,549.875,500.0,Severe
2017-11-08,329.5,506.25,500.0,Severe
2017-11-09,279.35,385.375,455.0,Severe
2017-11-10,258.0,375.125,451.0,Severe
2017-11-11,310.5,469.5,488.0,Severe
2017-11-12,262.0,356.375,443.0,Severe
2017-11-13,224.0,248.0,398.0,Very Poor
2017-11-14,213.26666666666665,188.875,353.0,Very Poor
2017-11-15,190.33333333333337,176.25,344.0,Very Poor
2017-11-16,196.66666666666663,141.35,317.0,Very Poor
2017-11-17,145.0,145.0,320.0,Very Poor
2017-11-18,101.0,122.13333333333333,303.0,Very Poor
2017-11-19,184.0,148.0,322.0,Very Poor
2017-11-20,196.76666666666665,173.5,342.0,Very Poor
2017-11-21,183.86666666666667,173.325,342.0,Very Poor
2017-11-22,158.66666666666666,169.625,339.0,Very Poor
2017-11-23,258.5,179.0875,346.0,Very Poor
2017-11-24,220.0,177.75,345.0,Very Poor
2017-11-25,327.5,251.5,402.0,Severe
2017-11-26,369.6666666666667,191.25,355.0,Very Poor
2017-11-27,300.3333333333333,167.85714285714286,337.0,Very Poor
2017-11-28,338.6666666666667,193.625,357.0,Very Poor
2017-11-29,332.3333333333333,216.28571428571428,374.0,Very Poor
2017-11-30,353.0,186.42857142857144,352.0,Very Poor
2017-12-01,374.0,201.8571428571429,363.0,Very Poor
2017-12-02,422.3333333333333,240.0,392.0,Very Poor
2017-12-03,417.3333333333333,242.1428571428571,394.0,Very Poor
2017-12-04,399.3333333333333,214.57142857142856,373.0,Very Poor
2017-12-05,215.0,120.2625,301.0,Very Poor
2017-12-06,252.0,96.68571428571428,223.0,Poor
2017-12-07,221.0,111.7625,273.0,Poor
2017-12-08,319.90000000000003,170.625,340.0,Very Poor
2017-12-09,427.3333333333333,213.0,372.0,Very Poor
2017-12-10,417.0,222.875,379.0,Very Poor
2017-12-11,197.33333333333337,114.55,282.0,Poor
2017-12-12,285.3333333333333,134.15,312.0,Very Poor
2017-12-13,234.0,115.75714285714284,286.0,Poor
2017-12-14,283.3333333333333,123.5,304.0,Very Poor
2017-12-15,198.0,109.8,266.0,Poor
2017-12-16,178.0,102.6,243.0,Poor
2017-12-17,293.0,124.91428571428573,305.0,Very Poor
2017-12-18,312.6666666666667,182.48333333333335,349.0,Very Poor
2017-12-19,558.6666666666666,303.875,422.0,Severe
2017-12-20,531.0,265.5,407.0,Severe
2017-12-21,286.0,142.225,318.0,Very Poor
2017-12-22,246.33333333333337,115.5,285.0,Poor
2017-12-23,421.0,203.25,364.0,Very Poor
2017-12-24,466.6666666666667,263.875,406.0,Severe
2017-12-25,354.0,214.42857142857144,373.0,Very Poor
2017-12-26,389.3333333333333,211.375,371.0,Very Poor
2017-12-27,437.3333333333333,240.375,393.0,Very Poor
2017-12-28,411.6666666666667,223.25,380.0,Very Poor
2017-12-29,465.6666666666667,254.125,403.0,Severe
2017-12-30,394.0,264.14285714285717,407.0,Severe
2017-12-31,462.3333333333333,297.625,420.0,Severe
2018-01-01,506.6666666666667,269.2857142857143,409.0,Severe
2018-01-02,457.0,233.5,387.0,Very Poor
2018-01-03,474.0,264.125,407.0,Severe
2018-01-04,409.3333333333333,240.375,393.0,Very Poor
2018-01-05,475.6666666666667,261.2857142857143,405.0,Severe
2018-01-06,354.6666666666667,178.875,346.0,Very Poor
2018-01-07,303.0,155.625,328.0,Very Poor
2018-01-08,404.3333333333333,247.25,398.0,Very Poor
2018-01-09,348.0,194.75,358.0,Very Poor
2018-01-10,291.6666666666667,151.8375,325.0,Very Poor
2018-01-11,326.0,164.5,335.0,Very Poor
2018-01-12,352.0,208.0,368.0,Very Poor
2018-01-13,344.6666666666667,184.5,350.0,Very Poor
2018-01-14,348.0,164.625,335.0,Very Poor
2018-01-15,287.0,140.475,317.0,Very Poor
2018-01-16,391.6666666666667,230.25,385.0,Very Poor
2018-01-17,547.3333333333334,319.75,429.0,Severe
2018-01-18,431.6666666666667,210.625,370.0,Very Poor
2018-01-19,364.6666666666667,183.0625,349.0,Very Poor
2018-01-20,299.0,152.58333333333334,326.0,Very Poor
2018-01-21,464.0,210.0,370.0,Very Poor
2018-01-22,291.0,149.42857142857142,323.0,Very Poor
2018-01-23,270.0,120.2,301.0,Very Poor
2018-01-24,166.0,109.58333333333331,266.0,Poor
2018-01-25,252.0,129.04285714285714,308.0,Very Poor
2018-01-26,397.0,168.8125,338.0,Very Poor
2018-01-27,283.0,144.6875,320.0,Very Poor
2018-01-28,261.25,144.1625,319.0,Very Poor
2018-01-29,258.6666666666667,124.7875,305.0,Very Poor
2018-01-30,258.6666666666667,130.0,309.0,Very Poor
2018-01-31,304.6666666666667,143.35,319.0,Very Poor
2018-02-01,259.0,118.05,294.0,Poor
2018-02-02,216.33333333333337,94.8,217.0,Poor
2018-02-03,226.0,118.02857142857144,293.0,Poor
2018-02-04,304.6666666666667,137.65,314.0,Very Poor
2018-02-05,255.33333333333337,121.9625,302.0,Very Poor
2018-02-06,215.0,109.8,266.0,Poor
2018-02-07,359.6666666666667,176.1625,344.0,Very Poor
2018-02-08,377.0,142.57142857142858,318.0,Very Poor
2018-02-09,412.3333333333333,183.375,349.0,Very Poor
2018-02-10,267.0,135.125,313.0,Very Poor
2018-02-11,119.0,71.9125,140.0,Moderate
2018-02-12,166.33333333333334,107.8625,260.0,Poor
2018-02-13,213.0,67.525,126.0,Moderate
2018-02-14,148.33333333333334,83.775,179.0,Moderate
2018-02-15,236.5,116.3625,288.0,Poor
2018-02-16,303.5,131.2125,310.0,Very Poor
2018-02-17,187.0,116.6875,289.0,Poor
2018-02-18,334.6666666666667,158.5,330.0,Very Poor
2018-02-19,369.0,152.625,326.0,Very Poor
2018-02-20,406.0,182.075,348.0,Very Poor
2018-02-21,364.6666666666667,164.35,335.0,Very Poor
2018-03-08,251.8571428571429,274.09090909090907,411.0,Severe
2018-03-09,175.42857142857142,193.72727272727272,357.0,Very Poor
2018-03-10,137.5,144.97272727272727,320.0,Very Poor
2018-03-11,165.57142857142858,191.0,355.0,Very Poor
2018-03-12,171.5,204.93,366.0,Very Poor
2018-03-13,219.5,234.1,388.0,Very Poor
2018-03-14,269.0,222.54545454545453,379.0,Very Poor
2018-03-15,263.6666666666667,207.66666666666663,368.0,Very Poor
2018-03-16,165.57142857142858,167.66363636363636,337.0,Very Poor
2018-03-17,150.0,147.75,322.0,Very Poor
2018-03-18,151.4,146.67000000000002,321.0,Very Poor
2018-03-19,167.6,174.28,342.0,Very Poor
2018-03-20,219.5,225.33333333333337,381.0,Very Poor
2018-03-21,170.8,190.875,355.0,Very Poor
2018-03-22,138.2,146.925,322.0,Very Poor
2018-03-23,136.8,116.25,288.0,Poor
2018-03-24,146.6,128.6625,308.0,Very Poor
2018-03-25,147.2,140.13333333333333,316.0,Very Poor
2018-03-26,175.8,182.66666666666663,349.0,Very Poor
2018-03-27,187.4,229.88888888888889,385.0,Very Poor
2018-03-28,156.28,207.44444444444449,368.0,Very Poor
2018-03-29,172.6,200.07777777777775,362.0,Very Poor
2018-03-30,203.2,198.88888888888889,361.0,Very Poor
2018-03-31,189.4,166.9625,337.0,Very Poor
2018-04-01,164.2,183.2375,349.0,Very Poor
2018-04-02,174.5,199.25,361.0,Very Poor
2018-04-03,184.75,203.57142857142856,365.0,Very Poor
2018-04-04,239.5,274.42857142857144,411.0,Severe
2018-04-05,206.25,248.8571428571429,399.0,Very Poor
2018-04-06,132.2,157.6375,330.0,Very Poor
2018-04-07,114.02,108.4,262.0,Poor
2018-04-08,116.38,108.5375,262.0,Poor
2018-04-15,265.5,119.66666666666669,299.0,Poor
2018-04-16,258.3333333333333,101.4,239.0,Poor
2018-04-17,251.16666666666666,86.43333333333334,188.0,Moderate
2018-04-18,244.0,118.13333333333333,294.0,Poor
2018-04-19,223.66666666666663,124.1,304.0,Very Poor
2018-04-25,218.0,146.66666666666666,321.0,Very Poor
2018-04-26,199.0,139.25,316.0,Very Poor
2018-04-27,400.0,89.075,197.0,Moderate
2018-04-28,320.2,93.36666666666667,212.0,Poor
2018-04-29,240.4,87.66666666666667,192.0,Moderate
2018-04-30,160.6,47.5,80.0,Satisfactory
2018-05-01,195.25,109.9375,267.0,Poor
2018-05-02,147.25,55.9375,93.0,Satisfactory
2018-05-03,101.7,54.65,91.0,Satisfactory
2018-05-04,186.5,68.745,130.0,Moderate
2018-05-05,236.0,88.97999999999999,197.0,Moderate
2018-05-06,270.1666666666667,105.57,252.0,Poor
2018-05-07,201.0,69.41,132.0,Moderate
2018-05-08,154.2,66.11111111111111,121.0,Moderate
2018-05-09,203.2,78.80375000000001,163.0,Moderate
2018-05-10,271.75,105.6125,253.0,Poor
2018-05-11,290.8333333333333,126.13,306.0,Very Poor
2018-05-12,259.2,76.5,155.0,Moderate
2018-05-13,87.86666666666667,71.14285714285714,138.0,Moderate
2018-08-09,116.0,54.46,91.0,Satisfactory
2018-08-10,105.06666666666666,61.98333333333333,108.0,Moderate
2018-08-11,87.53333333333335,26.52,44.0,Good
2018-08-12,99.83333333333331,40.35,68.0,Satisfactory
2018-08-13,111.23333333333332,58.98333333333333,98.0,Satisfactory
2018-08-14,112.33333333333331,41.474999999999994,70.0,Satisfactory
2018-08-15,61.46666666666666,29.35,49.0,Good
2018-08-16,60.86666666666667,73.77142857142857,146.0,Moderate
2018-08-17,64.8,35.871428571428574,61.0,Satisfactory
2018-08-18,100.65,72.22857142857143,141.0,Moderate
2018-08-19,109.16666666666669,66.02857142857142,121.0,Moderate
2018-08-20,63.06666666666666,36.94285714285714,62.0,Satisfactory
2018-08-21,51.96666666666666,31.928571428571427,54.0,Satisfactory
2018-08-22,81.46666666666665,105.01428571428572,251.0,Poor
2018-08-23,99.43333333333334,152.38285714285715,326.0,Very Poor
2018-08-24,85.83333333333333,34.6,59.0,Satisfactory
2018-08-25,183.4,73.3142857142857,145.0,Moderate
2018-08-26,63.333333333333336,59.61428571428571,99.0,Satisfactory
2018-08-27,51.150000000000006,34.25714285714286,58.0,Satisfactory
2018-08-28,57.1,43.18571428571429,73.0,Satisfactory
2018-08-29,101.36666666666667,45.971428571428575,77.0,Satisfactory
2018-08-30,161.0,59.228571428571435,99.0,Satisfactory
2018-08-31,110.66666666666669,49.114285714285714,82.0,Satisfactory
2018-09-01,86.53333333333335,35.18571428571429,59.0,Satisfactory
2018-09-02,68.06666666666666,36.771428571428565,62.0,Satisfactory
2018-09-03,111.4,78.07142857142857,161.0,Moderate
2018-09-04,105.63333333333333,46.63333333333333,78.0,Satisfactory
2018-09-05,140.0,120.65714285714286,302.0,Very Poor
2018-09-06,91.96666666666664,221.8857142857143,379.0,Very Poor
2018-09-07,64.06666666666668,32.266666666666666,55.0,Satisfactory
2018-09-08,47.26666666666667,37.63333333333333,63.0,Satisfactory
2018-09-09,73.16666666666667,36.785714285714285,62.0,Satisfactory
2018-09-10,77.0,36.771428571428565,62.0,Satisfactory
2018-09-11,103.9,46.778571428571425,78.0,Satisfactory
2018-09-12,132.46666666666667,35.54,60.0,Satisfactory
2018-09-13,111.6,35.91857142857143,61.0,Satisfactory
2018-09-14,140.33333333333334,40.75,69.0,Satisfactory
2018-09-15,124.33333333333331,45.760000000000005,77.0,Satisfactory
2018-09-16,149.33333333333334,63.3,112.0,Moderate
2018-09-17,159.33333333333334,87.58571428571429,192.0,Moderate
2018-09-18,175.0,71.3,138.0,Moderate
2018-09-19,169.33333333333334,88.62857142857142,195.0,Moderate
2018-09-20,84.03333333333333,39.91428571428571,67.0,Satisfactory
2018-09-21,31.53333333333333,32.74285714285714,55.0,Satisfactory
2018-09-22,56.35,38.471428571428575,65.0,Satisfactory
2018-09-23,37.4,38.0,64.0,Satisfactory
2018-09-24,72.26666666666667,29.325714285714287,49.0,Good
2018-09-25,98.3,64.95,117.0,Moderate
2018-09-26,179.63333333333333,87.91666666666667,193.0,Moderate
2018-09-27,193.66666666666663,111.53333333333336,272.0,Poor
2018-09-28,200.66666666666663,107.44,259.0,Poor
2018-09-29,152.0,71.075,138.0,Moderate
2018-09-30,172.66666666666666,57.028571428571425,95.0,Satisfactory
2018-10-01,165.0,92.6,210.0,Poor
2018-10-02,196.66666666666663,68.84285714285714,130.0,Moderate
2018-10-03,215.0,107.47142857142856,259.0,Poor
2018-10-04,254.0,132.0,310.0,Very Poor
2018-10-05,177.33333333333334,84.24285714285715,181.0,Moderate
2018-10-06,219.33333333333337,94.41428571428573,216.0,Poor
2018-10-07,291.6666666666667,133.62857142857143,311.0,Very Poor
2018-10-08,177.0,119.8,299.0,Poor
2018-10-09,147.25,83.75,179.0,Moderate
2018-10-10,180.5,112.35,275.0,Poor
2018-10-11,174.5,122.61666666666667,303.0,Very Poor
2018-10-12,186.5,128.91666666666666,308.0,Very Poor
2018-10-13,176.0,132.78,311.0,Very Poor
2018-10-14,213.5,348.6,440.0,Severe
2018-10-15,281.0,142.88,318.0,Very Poor
2018-10-16,253.0,175.28571428571428,343.0,Very Poor
2018-10-17,193.86666666666667,164.29999999999998,335.0,Very Poor
2018-10-18,312.0,167.71428571428572,337.0,Very Poor
2018-10-19,292.5,194.0,357.0,Very Poor
2018-10-20,256.6666666666667,188.0,353.0,Very Poor
2018-10-21,232.66666666666663,152.63333333333333,326.0,Very Poor
2018-10-22,289.0,168.95714285714286,338.0,Very Poor
2018-10-23,354.3333333333333,228.1428571428571,383.0,Very Poor
2018-10-24,339.0,211.66666666666663,371.0,Very Poor
2018-10-25,329.0,216.5,374.0,Very Poor
2018-10-26,343.6666666666667,335.3333333333333,435.0,Severe
2018-10-27,321.0,197.16666666666663,360.0,Very Poor
2018-10-28,360.6666666666667,226.33333333333337,382.0,Very Poor
2018-10-29,395.6666666666667,279.6666666666667,413.0,Severe
2018-10-30,321.3333333333333,239.16666666666663,392.0,Very Poor
2018-10-31,300.3333333333333,216.33333333333337,374.0,Very Poor
2018-11-01,317.0,212.83333333333337,372.0,Very Poor
2018-11-02,246.0,167.16666666666666,337.0,Very Poor
2018-11-03,168.66666666666666,101.73333333333332,240.0,Poor
2018-11-04,430.6666666666667,250.1428571428571,401.0,Severe
2018-11-05,273.6666666666667,137.14285714285714,314.0,Very Poor
2018-11-06,318.6666666666667,203.28571428571428,364.0,Very Poor
2018-11-07,898.5,634.4285714285714,500.0,Severe
2018-11-08,410.0,308.2857142857143,424.0,Severe
2018-11-09,389.0,266.42857142857144,408.0,Severe
2018-11-10,375.3333333333333,281.7142857142857,414.0,Severe
2018-11-11,413.6666666666667,238.57142857142856,391.0,Very Poor
2018-11-12,386.6666666666667,232.42857142857144,387.0,Very Poor
2018-11-13,240.33333333333337,144.9,320.0,Very Poor
2018-11-14,175.33333333333334,97.32857142857142,225.0,Poor
2018-11-15,207.0,121.64285714285714,302.0,Very Poor
2018-11-16,251.66666666666663,144.6142857142857,320.0,Very Poor
2018-11-17,302.0,158.9,331.0,Very Poor
2018-11-18,273.6666666666667,172.28571428571428,341.0,Very Poor
2018-12-14,267.0,120.1,301.0,Very Poor
2018-12-15,339.33333333333337,107.64,259.0,Poor
2018-12-20,411.6666666666667,218.9,376.0,Very Poor
2018-12-21,538.0,295.42857142857144,419.0,Severe
2018-12-22,732.0,385.0,454.0,Severe
2018-12-23,679.0,340.85714285714283,437.0,Severe
2018-12-24,410.0,227.57142857142856,383.0,Very Poor
2018-12-25,378.0,207.1428571428571,367.0,Very Poor
2018-12-26,470.6666666666667,245.0,396.0,Very Poor
2018-12-27,396.3333333333333,219.1428571428571,377.0,Very Poor
2019-01-02,546.3333333333334,288.14285714285717,416.0,Severe
2019-02-12,298.6666666666667,179.71428571428572,346.0,Very Poor
2019-02-13,260.0,157.28571428571428,329.0,Very Poor
2019-04-20,249.25,65.6,119.0,Moderate
2019-04-23,238.5,42.2,71.0,Satisfactory
2019-04-24,227.75,44.8,75.0,Satisfactory
2019-04-25,217.0,120.225,301.0,Very Poor
2019-04-26,320.3333333333333,77.88333333333333,160.0,Moderate
2019-04-27,290.6666666666667,91.74,207.0,Poor
2019-04-28,285.3333333333333,138.91666666666666,315.0,Very Poor
2019-04-29,288.0,107.6,259.0,Poor
2019-04-30,341.3333333333333,127.51428571428572,307.0,Very Poor
2019-05-01,268.0,87.41428571428571,191.0,Moderate
2019-05-02,115.76666666666668,44.97714285714286,75.0,Satisfactory
2019-07-10,325.6666666666667,83.41428571428571,178.0,Moderate
2019-07-11,144.33333333333334,56.2,94.0,Satisfactory
2019-07-12,291.6666666666667,72.04285714285714,141.0,Moderate
2019-07-13,268.3333333333333,64.31428571428572,115.0,Moderate
2019-07-14,128.0,41.228571428571435,69.0,Satisfactory
2019-07-15,73.89999999999999,31.47142857142857,53.0,Satisfactory
2019-07-16,57.166666666666664,32.3,55.0,Satisfactory
2019-07-17,73.7,31.771428571428572,54.0,Satisfactory
2019-07-18,129.33333333333334,104.07142857142856,247.0,Poor
2019-07-19,92.73333333333332,40.357142857142854,68.0,Satisfactory
2019-07-20,91.3,45.07142857142857,76.0,Satisfactory
2019-07-21,108.23333333333332,58.7,98.0,Satisfactory
2019-07-22,123.66666666666669,58.74285714285714,98.0,Satisfactory
2019-07-23,154.33333333333334,64.28571428571429,115.0,Moderate
2019-07-24,64.26666666666667,24.5,41.0,Good
2019-07-25,45.1,32.07142857142857,54.0,Satisfactory
2019-07-26,37.46666666666667,79.04285714285713,164.0,Moderate
2019-07-27,37.666666666666664,21.96666666666667,37.0,Good
2019-07-28,49.86666666666667,29.199999999999996,49.0,Good
2019-07-29,92.13333333333333,31.25714285714286,53.0,Satisfactory
2019-07-30,62.166666666666664,32.128571428571426,54.0,Satisfactory
2019-07-31,58.1,34.95714285714286,59.0,Satisfactory
2019-08-01,64.73333333333333,33.92857142857143,57.0,Satisfactory
2019-08-02,72.86666666666666,36.51428571428571,62.0,Satisfactory
2019-08-03,79.3,41.357142857142854,70.0,Satisfactory
2019-08-04,110.63333333333333,46.957142857142856,79.0,Satisfactory
2019-08-05,49.03333333333333,21.30857142857143,36.0,Good
2019-08-06,62.56666666666666,22.214285714285715,37.0,Good
2019-08-07,55.86666666666667,26.366666666666664,44.0,Good
2019-08-08,44.8,18.066666666666663,30.0,Good
2019-08-09,31.566666666666663,16.916666666666668,28.0,Good
2019-08-10,48.833333333333336,22.26,37.0,Good
2019-08-11,51.73333333333333,36.166666666666664,61.0,Satisfactory
2019-08-12,56.1,23.956666666666667,40.0,Good
2019-08-13,64.16666666666667,28.6,48.0,Good
2019-08-14,46.36666666666667,33.86,57.0,Satisfactory
2019-08-15,31.1,15.746666666666664,26.0,Good
2019-08-16,16.533333333333335,14.458333333333334,24.0,Good
2019-08-17,34.666666666666664,18.106666666666666,30.0,Good
2019-08-18,76.86666666666666,37.833333333333336,64.0,Satisfactory
2019-08-19,88.86666666666667,43.78333333333333,74.0,Satisfactory
2019-08-20,118.63333333333333,47.833333333333336,80.0,Satisfactory
2019-08-21,123.33333333333331,37.483333333333334,63.0,Satisfactory
2019-08-22,124.3,52.28333333333333,87.0,Satisfactory
2019-08-23,412.0,56.95,95.0,Satisfactory
2019-08-24,51.833333333333336,29.816666666666663,50.0,Good
2019-08-25,55.53333333333334,27.766666666666666,46.0,Good
2019-08-26,85.83333333333333,37.28333333333333,63.0,Satisfactory
2019-08-27,80.76666666666667,39.733333333333334,67.0,Satisfactory
2019-08-28,60.833333333333336,28.7,48.0,Good
2019-08-29,77.13333333333333,38.61666666666667,65.0,Satisfactory
2019-08-30,86.3,81.05,170.0,Moderate
2019-08-31,58.36666666666667,29.68,49.0,Good
2019-09-01,75.8,36.96666666666667,62.0,Satisfactory
2019-09-02,126.66666666666669,64.13333333333333,115.0,Moderate
2019-09-03,125.33333333333331,62.75,110.0,Moderate
2019-09-04,68.8,30.1,51.0,Satisfactory
2019-09-05,74.36666666666666,31.383333333333336,53.0,Satisfactory
2019-09-06,67.3,26.633333333333336,44.0,Good
2019-09-07,66.7,29.983333333333334,50.0,Good
2019-09-08,108.03333333333336,49.75,83.0,Satisfactory
2019-09-09,133.46666666666667,68.96666666666667,131.0,Moderate
2019-09-10,138.33333333333334,78.31666666666666,161.0,Moderate
2019-09-11,106.86666666666667,51.71666666666667,86.0,Satisfactory
2019-09-12,102.93333333333334,30.583333333333332,52.0,Satisfactory
2019-09-13,57.36666666666667,20.416666666666668,34.0,Good
2019-09-14,62.9,38.416666666666664,65.0,Satisfactory
2019-09-15,97.03333333333336,46.98571428571428,79.0,Satisfactory
2019-09-16,99.53333333333336,52.614285714285714,88.0,Satisfactory
2019-09-17,71.6,25.485714285714284,42.0,Good
2019-09-18,52.9,17.571428571428573,29.0,Good
2019-09-19,79.06666666666666,31.942857142857147,54.0,Satisfactory
2019-09-20,84.26666666666667,29.428571428571427,49.0,Good
2019-09-21,51.06666666666666,18.814285714285713,31.0,Good
2019-09-22,81.66666666666667,25.25714285714286,42.0,Good
2019-09-23,73.3,23.771428571428572,40.0,Good
2019-09-24,70.76666666666667,23.157142857142855,39.0,Good
2019-09-25,44.3,14.657142857142857,24.0,Good
2019-09-26,36.1,12.602857142857143,21.0,Good
2019-09-27,44.03333333333333,14.857142857142858,25.0,Good
2019-09-28,38.6,12.6,21.0,Good
2019-09-29,62.63333333333333,21.67142857142857,36.0,Good
2019-09-30,61.53333333333333,26.25714285714286,44.0,Good
2019-10-01,73.5,38.80571428571428,65.0,Satisfactory
2019-10-02,124.36666666666667,51.65714285714286,86.0,Satisfactory
2019-10-03,95.2,43.68571428571429,73.0,Satisfactory
2019-10-04,104.3,39.92857142857143,67.0,Satisfactory
2019-10-05,129.33333333333334,54.728571428571435,91.0,Satisfactory
2019-10-06,131.33333333333334,48.2,81.0,Satisfactory
2019-10-07,106.96666666666664,46.81428571428571,78.0,Satisfactory
2019-10-08,152.66666666666666,71.71428571428571,140.0,Moderate
2019-10-09,173.0,92.68333333333334,210.0,Poor
2019-10-10,172.66666666666666,86.04285714285713,187.0,Moderate
2019-10-11,197.0,96.01428571428572,221.0,Poor
2019-10-12,233.66666666666663,121.12857142857142,302.0,Very Poor
2019-10-13,214.0,110.18571428571428,268.0,Poor
2019-10-14,243.33333333333337,128.28571428571428,307.0,Very Poor
2019-10-15,240.5,131.0,309.0,Very Poor
2019-10-16,194.0,108.23333333333332,261.0,Poor
2019-10-17,155.0,76.54285714285713,156.0,Moderate
2019-10-18,202.33333333333337,71.34285714285714,138.0,Moderate
2019-10-19,192.66666666666663,90.24285714285716,202.0,Poor
2019-10-20,222.66666666666663,101.65714285714286,239.0,Poor
